id,release,ccgart,ccgartdot,marke,ccgbel1,availableQuantity
38491151,,630505,630.505,Hill,Struny pro housle,3
38491152,,630800,630.800,Jargar,Struny pro housle,0
38491153,,630801,630.801,Jargar,Struny pro housle,9
38491154,,630802,630.802,Jargar,Struny pro housle,59
38491155,,630803,630.803,Jargar,Struny pro housle,4
38491156,,630804,630.804,Jargar,Struny pro housle,5
38491157,,630805,630.805,Jargar,Struny pro housle,13
38491158,,630806,630.806,Jargar,Struny pro housle,3
38491159,,630807,630.807,Jargar,Struny pro housle,33
38491160,,630808,630.808,Jargar,Struny pro housle,7
38491161,,630809,630.809,Jargar,Struny pro housle,3
38491162,,630810,630.810,Jargar,Struny pro housle,3
38491163,,630811,630.811,Jargar,Struny pro housle,8
38491164,,630812,630.812,Jargar,Struny pro housle,0
38491165,,630813,630.813,Jargar,Struny pro housle,28
38491166,,630814,630.814,Jargar,Struny pro housle,3
38491167,,630815,630.815,Jargar,Struny pro housle,2
38491168,,630816,630.816,Jargar,Struny pro housle,4
38491169,,630817,630.817,Jargar,Struny pro housle,4
38491170,,630820,630.820,Jargar,Struny pro housle,1
38491171,,630834,630.834,Jargar,Struny pro housle Superior,9
38491172,,630841,630.841,Jargar,Struny pro housle Superior,14
38491173,,630851,630.851,Jargar,Struny pro housle Superior,12
38491174,,630861,630.861,Jargar,Struny pro housle Superior,12
38491175,,630871,630.871,Jargar,Struny pro housle Superior,5
38491176,,630902,630.902,Jargar,Struny pro housle Evoke,0
38491177,,630905,630.905,Jargar,Struny pro housle Evoke,16
38491178,,630908,630.908,Jargar,Struny pro housle Evoke,7
38491179,,630911,630.911,Jargar,Struny pro housle Evoke,6
38491180,,630914,630.914,Jargar,Struny pro housle Evoke,24
38491181,,630921,630.921,Jargar,Struny pro housle Evoke,8
38491182,,630928,630.928,Jargar,Struny pro housle Evoke,4
38491183,,630935,630.935,Jargar,Struny pro housle Evoke,9
38491184,,630940,630.940,Jargar,Struny pro housle,5
38491185,,630942,630.942,Jargar,Struny pro housle,5
38491186,,630944,630.944,Jargar,Struny pro housle,0
38491187,,630947,630.947,Jargar,Struny pro housle,4
38491188,,630950,630.950,Jargar,Struny pro housle,5
38491189,,630952,630.952,Jargar,Struny pro housle,7
38491190,,631181,631.181,Larsen,Struny pro housle Aurora,200
38491191,,631181LG10,631.181LG10,Larsen,Struny pro housle Aurora,200
38491192,,631182,631.182,Larsen,Struny pro housle Aurora,17
38491193,,631184,631.184,Larsen,Struny pro housle Aurora,195
38491194,,631184LG10,631.184LG10,Larsen,Struny pro housle Aurora,200
38491195,,631185,631.185,Larsen,Struny pro housle Aurora,175
38491196,,631187,631.187,Larsen,Struny pro housle Aurora,44
38491197,,631187LG10,631.187LG10,Larsen,Struny pro housle Aurora,200
38491198,,631188,631.188,Larsen,Struny pro housle Aurora,15
38491199,,631190,631.190,Larsen,Struny pro housle Aurora,72
38491200,,631190LG10,631.190LG10,Larsen,Struny pro housle Aurora,200
38491201,,631191,631.191,Larsen,Struny pro housle Aurora,9
38491202,,631193,631.193,Larsen,Struny pro housle Aurora,72
38491203,,631193LG10,631.193LG10,Larsen,Struny pro housle Aurora,200
38491204,,631194,631.194,Larsen,Struny pro housle Aurora,15
38491205,,631196,631.196,Larsen,Struny pro housle Aurora,200
38491206,,631197,631.197,Larsen,Struny pro housle Aurora,49
38491207,,631199,631.199,Larsen,Struny pro housle Aurora,200
38491208,,631200,631.200,Larsen,Struny pro housle Aurora,20
38491209,,631211,631.211,Larsen,Struny pro housle Aurora,48
38491210,,631211LG10,631.211LG10,Larsen,Struny pro housle Aurora,150
38491211,,631214,631.214,Larsen,Struny pro housle Aurora,41
38491212,,631214LG10,631.214LG10,Larsen,Struny pro housle Aurora,200
38491213,,631217,631.217,Larsen,Struny pro housle Aurora,21
38491214,,631217LG10,631.217LG10,Larsen,Struny pro housle Aurora,180
38491215,,631223,631.223,Larsen,Struny pro housle Aurora,18
38491216,,631223LG10,631.223LG10,Larsen,Struny pro housle Aurora,140
38491217,,631226,631.226,Larsen,Struny pro housle Aurora,184
38491218,,631231,631.231,Larsen,Struny pro housle Aurora,18
38491219,,631231LG10,631.231LG10,Larsen,Struny pro housle Aurora,190
38491220,,631234,631.234,Larsen,Struny pro housle Aurora,21
38491221,,631234LG10,631.234LG10,Larsen,Struny pro housle Aurora,200
38491222,,631237,631.237,Larsen,Struny pro housle Aurora,14
38491223,,631237LG10,631.237LG10,Larsen,Struny pro housle Aurora,170
38491224,,631243,631.243,Larsen,Struny pro housle Aurora,13
38491225,,631243LG10,631.243LG10,Larsen,Struny pro housle Aurora,160
38491226,,631246,631.246,Larsen,Struny pro housle Aurora,165
38491227,,631251,631.251,Larsen,Struny pro housle Aurora,11
38491228,,631251LG10,631.251LG10,Larsen,Struny pro housle Aurora,100
38491229,,631254,631.254,Larsen,Struny pro housle Aurora,62
38491230,,631254LG10,631.254LG10,Larsen,Struny pro housle Aurora,100
38491231,,631257,631.257,Larsen,Struny pro housle Aurora,13
38491232,,631257LG10,631.257LG10,Larsen,Struny pro housle Aurora,120
38491233,,631263,631.263,Larsen,Struny pro housle Aurora,8
38491234,,631263LG10,631.263LG10,Larsen,Struny pro housle Aurora,120
38491235,,631266,631.266,Larsen,Struny pro housle Aurora,96
38491236,,631271,631.271,Larsen,Struny pro housle Aurora,17
38491237,,631271LG10,631.271LG10,Larsen,Struny pro housle Aurora,130
38491238,,631274,631.274,Larsen,Struny pro housle Aurora,5
38491239,,631274LG10,631.274LG10,Larsen,Struny pro housle Aurora,60
38491240,,631277,631.277,Larsen,Struny pro housle Aurora,2
38491241,,631277LG10,631.277LG10,Larsen,Struny pro housle Aurora,40
38491242,,631283,631.283,Larsen,Struny pro housle Aurora,4
38491243,,631283LG10,631.283LG10,Larsen,Struny pro housle Aurora,50
38491244,,631286,631.286,Larsen,Struny pro housle Aurora,44
38491245,,631288,631.288,Larsen,Struny pro housle Aurora,9
38491246,,631288LG10,631.288LG10,Larsen,Struny pro housle Aurora,20
38491247,,631291,631.291,Larsen,Struny pro housle Aurora,4
38491248,,631291LG10,631.291LG10,Larsen,Struny pro housle Aurora,30
38491249,,631294,631.294,Larsen,Struny pro housle Aurora,6
38491250,,631294LG10,631.294LG10,Larsen,Struny pro housle Aurora,30
38491251,,631296,631.296,Larsen,Struny pro housle Aurora,5
38491252,,631296LG10,631.296LG10,Larsen,Struny pro housle Aurora,30
38491253,,631300,631.300,Larsen,Struny pro housle Aurora,1
38491254,,631302,631.302,Larsen,Struny pro housle Originál Synthetic/Fiber Core,200
38491255,,631303,631.303,Larsen,Struny pro housle Originál Synthetic/Fiber Core,30
38491256,,631308,631.308,Larsen,Struny pro housle Originál Synthetic/Fiber Core,200
38491257,,631309,631.309,Larsen,Struny pro housle Originál Synthetic/Fiber Core,34
38491258,,631314,631.314,Larsen,Struny pro housle Originál Synthetic/Fiber Core,200
38491259,,631315,631.315,Larsen,Struny pro housle Originál Synthetic/Fiber Core,15
38491260,,631317,631.317,Larsen,Struny pro housle Originál Synthetic/Fiber Core,200
38491261,,631323,631.323,Larsen,Struny pro housle Originál Synthetic/Fiber Core,101
38491262,,631324,631.324,Larsen,Struny pro housle Originál Synthetic/Fiber Core,15
38491263,,631326,631.326,Larsen,Struny pro housle Originál Synthetic/Fiber Core,59
38491264,,631327,631.327,Larsen,Struny pro housle Originál Synthetic/Fiber Core,6
38491265,,631332,631.332,Larsen,Struny pro housle Originál Synthetic/Fiber Core,130
38491266,,631333,631.333,Larsen,Struny pro housle Originál Synthetic/Fiber Core,13
38491267,,631344,631.344,Larsen,Struny pro housle Originál Synthetic/Fiber Core,180
38491268,,631362,631.362,Larsen,Struny pro housle Tzigane,200
38491269,,631362LG10,631.362LG10,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,100
38491270,,631363,631.363,Larsen,Struny pro housle Tzigane,23
38491271,,631374,631.374,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,200
38491272,,631374LG10,631.374LG10,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,140
38491273,,631375,631.375,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,17
38491274,,631380,631.380,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,200
38491275,,631380LG10,631.380LG10,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,130
38491276,,631381,631.381,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,16
38491277,,631386,631.386,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,190
38491278,,631386LG10,631.386LG10,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,140
38491279,,631387,631.387,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,12
38491280,,631392,631.392,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,200
38491281,,631393,631.393,Larsen,Struny pro housle Tzigane Multifilament-Fiberkern,39
38491282,,631412,631.412,Larsen,Struny pro housle,200
38491283,,631412LG10,631.412LG10,Larsen,Struny pro housle,160
38491284,,631413,631.413,Larsen,Struny pro housle,93
38491285,,631415LG10,631.415LG10,Larsen,Struny pro housle,0
38491286,,631418,631.418,Larsen,Struny pro housle,200
38491287,,631418LG10,631.418LG10,Larsen,Struny pro housle,170
38491288,,631419,631.419,Larsen,Struny pro housle,36
38491289,,631421,631.421,Larsen,Struny pro housle,200
38491290,,631421LG10,631.421LG10,Larsen,Struny pro housle,180
38491291,,631422,631.422,Larsen,Struny pro housle,49
38491292,,631424,631.424,Larsen,Struny pro housle,200
38491293,,631424LG10,631.424LG10,Larsen,Struny pro housle,150
38491294,,631425,631.425,Larsen,Struny pro housle,86
38491295,,631431,631.431,Larsen,Struny pro housle,200
38491296,,631432,631.432,Larsen,Struny pro housle,104
38491297,,631442,631.442,Larsen,Struny pro housle IL CANNONE,200
38491298,,631442LG10,631.442LG10,Larsen,Struny pro housle IL CANNONE,160
38491299,,631443,631.443,Larsen,Struny pro housle IL CANNONE,200
38491300,,631443LG10,631.443LG10,Larsen,Struny pro housle IL CANNONE,200
38491301,,631444,631.444,Larsen,Struny pro housle IL CANNONE,200
38491302,,631444LG10,631.444LG10,Larsen,Struny pro housle IL CANNONE,200
38491303,,631445,631.445,Larsen,Struny pro housle IL CANNONE,128
38491304,,631445DF,631.445DF,Larsen,Struny pro housle IL CANNONE,37
38491305,,631445DFLG10,631.445DFLG10,Larsen,Struny pro housle IL CANNONE,200
38491306,,631445LG10,631.445LG10,Larsen,Struny pro housle IL CANNONE,80
38491307,,631445WB,631.445WB,Larsen,Struny pro housle IL CANNONE,200
38491308,,631445WBLG10,631.445WBLG10,Larsen,Struny pro housle IL CANNONE,30
38491309,,631446,631.446,Larsen,Struny pro housle IL CANNONE,200
38491310,,631446DF,631.446DF,Larsen,Struny pro housle IL CANNONE,99
38491311,,631446DFLG10,631.446DFLG10,Larsen,Struny pro housle IL CANNONE,160
38491312,,631446LG10,631.446LG10,Larsen,Struny pro housle IL CANNONE,200
38491313,,631446WB,631.446WB,Larsen,Struny pro housle IL CANNONE,110
38491314,,631446WBLG10,631.446WBLG10,Larsen,Struny pro housle IL CANNONE,50
38491315,,631448,631.448,Larsen,Struny pro housle IL CANNONE,200
38491316,,631448DF,631.448DF,Larsen,Struny pro housle IL CANNONE,50
38491317,,631448DFLG10,631.448DFLG10,Larsen,Struny pro housle IL CANNONE,200
38491318,,631448LG10,631.448LG10,Larsen,Struny pro housle IL CANNONE,90
38491319,,631449,631.449,Larsen,Struny pro housle IL CANNONE,200
38491320,,631449DF,631.449DF,Larsen,Struny pro housle IL CANNONE,170
38491321,,631449DFLG10,631.449DFLG10,Larsen,Struny pro housle IL CANNONE,150
38491322,,631449LG10,631.449LG10,Larsen,Struny pro housle IL CANNONE,200
38491323,,631451,631.451,Larsen,Struny pro housle IL CANNONE,41
38491324,,631451DF,631.451DF,Larsen,Struny pro housle IL CANNONE,62
38491325,,631451DFLG10,631.451DFLG10,Larsen,Struny pro housle IL CANNONE,200
38491326,,631451LG10,631.451LG10,Larsen,Struny pro housle IL CANNONE,110
38491327,,631452,631.452,Larsen,Struny pro housle IL CANNONE,200
38491328,,631452DF,631.452DF,Larsen,Struny pro housle IL CANNONE,86
38491329,,631452DFLG10,631.452DFLG10,Larsen,Struny pro housle IL CANNONE,110
38491330,,631452LG10,631.452LG10,Larsen,Struny pro housle IL CANNONE,200
38491331,,631454,631.454,Larsen,Struny pro housle IL CANNONE,200
38491332,,631454DF,631.454DF,Larsen,Struny pro housle IL CANNONE,200
38491333,,631454WB,631.454WB,Larsen,Struny pro housle IL CANNONE,200
38491334,,631455,631.455,Larsen,Struny pro housle IL CANNONE,200
38491335,,631455DF,631.455DF,Larsen,Struny pro housle IL CANNONE,200
38491336,,631455WB,631.455WB,Larsen,Struny pro housle IL CANNONE,200
38491337,,631473001,631.473.001,Larsen,Struny pro housle,54
38491338,,631473002,631.473.002,Larsen,Struny pro housle,50
38491339,,631473003,631.473.003,Larsen,Struny pro housle,53
38491340,,631473004,631.473.004,Larsen,Struny pro housle,46
38491341,,631473005,631.473.005,Larsen,Struny pro housle,62
38491342,,631473006,631.473.006,Larsen,Struny pro housle,189
38491343,,631474,631.474,Larsen,Struny pro housle Il CANNONE Gold,200
38491344,,631476,631.476,Larsen,Struny pro housle Il CANNONE Gold,92
38491345,,631479,631.479,Larsen,Struny pro housle Il CANNONE Gold,14
38491346,,631481,631.481,Larsen,Struny pro housle Il CANNONE Gold,12
38491347,,631483,631.483,Larsen,Struny pro housle Il CANNONE Gold,128
38491348,,631485,631.485,Optima,Struny pro housle Goldbrokat,0
38491349,,631516,631.516,Optima,Struny pro housle PROTOS,48
38491350,,631522,631.522,Optima,Struny pro housle Goldbrokat,82
38491351,,631523,631.523,Optima,Struny pro housle Goldbrokat,21
38491352,,631524,631.524,Optima,Struny pro housle Goldbrokat,200
38491353,,631525,631.525,Optima,Struny pro housle Goldbrokat,200
38491354,,631526,631.526,Optima,Struny pro housle Goldbrokat,200
38491355,,631527,631.527,Optima,Struny pro housle Goldbrokat,200
38491356,,631528,631.528,Optima,Struny pro housle Goldbrokat,49
38491357,,631529,631.529,Optima,Struny pro housle Goldbrokat,124
38491358,,631530,631.530,Optima,Struny pro housle Goldbrokat,2
38491359,,631532,631.532,Optima,Struny pro housle Goldbrokat,7
38491360,,631533,631.533,Optima,Struny pro housle Goldbrokat,2
38491361,,631534,631.534,Optima,Struny pro housle Goldbrokat,6
38491362,,631535,631.535,Optima,Struny pro housle Goldbrokat,62
38491363,,631536,631.536,Optima,Struny pro housle Goldbrokat,32
38491364,,631537,631.537,Optima,Struny pro housle Goldbrokat,14
38491365,,631538,631.538,Optima,Struny pro housle Goldbrokat,26
38491366,,631539,631.539,Optima,Struny pro housle Goldbrokat,5
38491367,,631540,631.540,Optima,Struny pro housle Goldbrokat,5
38491368,,631542,631.542,Optima,Struny pro housle Goldbrokat,29
38491369,,631543,631.543,Optima,Struny pro housle Goldbrokat,4
38491370,,631544,631.544,Optima,Struny pro housle Goldbrokat,0
38491371,,631545,631.545,Optima,Struny pro housle Goldbrokat,93
38491372,,631546,631.546,Optima,Struny pro housle Goldbrokat,12
38491373,,631547,631.547,Optima,Struny pro housle Goldbrokat,39
38491374,,631548,631.548,Optima,Struny pro housle Goldbrokat,2
38491375,,631549,631.549,Optima,Struny pro housle Goldbrokat,2
38491376,,631550,631.550,Optima,Struny pro housle Goldbrokat,2
38491377,,631551,631.551,Optima,Struny pro housle Goldbrokat,6
38491378,,631552,631.552,Optima,Struny pro housle Goldbrokat,10
38491379,,631553,631.553,Optima,Struny pro housle Goldbrokat,5
38491380,,631554,631.554,Optima,Struny pro housle Goldbrokat,9
38491381,,631555,631.555,Optima,Struny pro housle Goldbrokat,48
38491382,,631556,631.556,Optima,Struny pro housle Goldbrokat,8
38491383,,631557,631.557,Optima,Struny pro housle Goldbrokat,2
38491384,,631558,631.558,Optima,Struny pro housle Goldbrokat,10
38491385,,631559,631.559,Optima,Struny pro housle Goldbrokat,8
38491386,,631560,631.560,Optima,Struny pro housle Goldbrokat,6
38491387,,631561,631.561,Optima,Struny pro housle Goldbrokat,5
38491388,,631562,631.562,Optima,Struny pro housle Goldbrokat,3
38491389,,631563,631.563,Optima,Struny pro housle Goldbrokat,9
38491390,,631564,631.564,Optima,Struny pro housle Goldbrokat,10
38491391,,631565,631.565,Optima,Struny pro housle Goldbrokat,4
38491392,,631566,631.566,Optima,Struny pro housle Goldbrokat,11
38491393,,631567,631.567,Optima,Struny pro housle Goldbrokat,10
38491394,,631568,631.568,Optima,Struny pro housle Goldbrokat,10
38491395,,631569,631.569,Optima,Struny pro housle Goldbrokat,6
38491396,,631570,631.570,Optima,Struny pro housle Goldbrokat,5
38491397,,631571,631.571,Optima,Struny pro housle Goldbrokat,10
38491398,,631572,631.572,Optima,Struny pro housle Goldbrokat,10
38491399,,631573,631.573,Optima,Struny pro housle Goldbrokat,8
38491400,,631574,631.574,Optima,Struny pro housle Goldbrokat,10
38491401,,631575,631.575,Optima,Struny pro housle Goldbrokat,29
38491402,,631576,631.576,Optima,Struny pro housle Goldbrokat,5
38491403,,631577,631.577,Optima,Struny pro housle Goldbrokat,2
38491404,,631578,631.578,Optima,Struny pro housle Goldbrokat,5
38491405,,631579,631.579,Optima,Struny pro housle Goldbrokat,12
38491406,,631600,631.600,Optima,Struny pro housle Goldbrokat Premium,9
38491407,,631601,631.601,Optima,Struny pro housle Goldbrokat Premium,10
38491408,,631602,631.602,Optima,Struny pro housle Goldbrokat Premium,20
38491409,,631603,631.603,Optima,Struny pro housle Goldbrokat Premium,7
38491410,,631604,631.604,Optima,Struny pro housle Goldbrokat Premium,21
38491411,,631605,631.605,Optima,Struny pro housle Goldbrokat Premium,17
38491412,,631606,631.606,Optima,Struny pro housle Goldbrokat Premium,0
38491413,,631607,631.607,Optima,Struny pro housle Goldbrokat Premium,32
38491414,,631608,631.608,Optima,Struny pro housle Goldbrokat Premium,10
38491415,,631609,631.609,Optima,Struny pro housle Goldbrokat Premium,9
38491416,,631610,631.610,Optima,Struny pro housle Goldbrokat Premium,8
38491417,,631611,631.611,Optima,Struny pro housle Goldbrokat Premium,7
38491418,,631612,631.612,Optima,Struny pro housle Goldbrokat Premium,10
38491419,,631613,631.613,Optima,Struny pro housle Goldbrokat Premium,5
38491420,,631614,631.614,Optima,Struny pro housle Goldbrokat Premium,41
38491421,,631615,631.615,Optima,Struny pro housle Goldbrokat Premium,3
38491422,,631616,631.616,Optima,Struny pro housle Goldbrokat Premium,6
38491423,,631617,631.617,Optima,Struny pro housle Goldbrokat Premium,0
38491424,,631618,631.618,Optima,Struny pro housle Goldbrokat Premium,9
38491425,,631619,631.619,Optima,Struny pro housle Goldbrokat Premium,7
